materials Del_P Pipe_D angle Inlet_V Density Viscosity "Elbow angle"
655 9.3314879 0.005 0.6283 0.007 998.0 0.0009737 36.0
656 1.8835785 0.0113 0.6283 0.007 998.0 0.0009737 36.0
657 0.81172249 0.0177 0.6283 0.007 998.0 0.0009737 36.0
658 0.4591914 0.024 0.6283 0.007 998.0 0.0009737 36.0
659 0.29788688 0.0303 0.6283 0.007 998.0 0.0009737 36.0
660 0.21010609 0.0367 0.6283 0.007 998.0 0.0009737 36.0
661 0.15698569 0.043 0.6283 0.007 998.0 0.0009737 36.0
662 0.097960381 0.0557 0.6283 0.007 998.0 0.0009737 36.0
663 0.080600673 0.062 0.6283 0.007 998.0 0.0009737 36.0
664 0.067628284 0.0683 0.6283 0.007 998.0 0.0009737 36.0
665 0.057668215 0.0747 0.6283 0.007 998.0 0.0009737 36.0
666 0.049862541 0.081 0.6283 0.007 998.0 0.0009737 36.0
667 0.043625525 0.0873 0.6283 0.007 998.0 0.0009737 36.0
668 0.038768948 0.0937 0.6283 0.007 998.0 0.0009737 36.0
669 0.034399044 0.1 0.6283 0.007 998.0 0.0009737 36.0
670 9.5667714 0.005 0.8378 0.007 998.0 0.0009737 48.0
671 1.9619835 0.0113 0.8378 0.007 998.0 0.0009737 48.0
672 0.85948773 0.0177 0.8378 0.007 998.0 0.0009737 48.0
673 0.49180222 0.024 0.8378 0.007 998.0 0.0009737 48.0
674 0.32245028 0.0303 0.8378 0.007 998.0 0.0009737 48.0
675 0.22980634 0.0367 0.8378 0.007 998.0 0.0009737 48.0
676 0.17342861 0.043 0.8378 0.007 998.0 0.0009737 48.0
677 0.13597471 0.0493 0.8378 0.007 998.0 0.0009737 48.0
678 0.10996528 0.0557 0.8378 0.007 998.0 0.0009737 48.0
679 0.091052475 0.062 0.8378 0.007 998.0 0.0009737 48.0
680 0.076877288 0.0683 0.8378 0.007 998.0 0.0009737 48.0
681 0.066199303 0.0747 0.8378 0.007 998.0 0.0009737 48.0
682 0.05763171 0.081 0.8378 0.007 998.0 0.0009737 48.0
683 0.050546762 0.0873 0.8378 0.007 998.0 0.0009737 48.0
684 0.044965581 0.0937 0.8378 0.007 998.0 0.0009737 48.0
685 0.040351323 0.1 0.8378 0.007 998.0 0.0009737 48.0
686 9.8145068 0.005 1.0472 0.007 998.0 0.0009737 60.0
687 2.0411215 0.0113 1.0472 0.007 998.0 0.0009737 60.0
688 0.90366612 0.0177 1.0472 0.007 998.0 0.0009737 60.0
689 0.52118235 0.024 1.0472 0.007 998.0 0.0009737 60.0
690 0.3442403 0.0303 1.0472 0.007 998.0 0.0009737 60.0
691 0.24684676 0.0367 1.0472 0.007 998.0 0.0009737 60.0
692 0.18709439 0.043 1.0472 0.007 998.0 0.0009737 60.0
693 0.1198727 0.0557 1.0472 0.007 998.0 0.0009737 60.0
694 0.099961295 0.062 1.0472 0.007 998.0 0.0009737 60.0
695 0.073193239 0.0747 1.0472 0.007 998.0 0.0009737 60.0
696 0.064012785 0.081 1.0472 0.007 998.0 0.0009737 60.0
697 0.056471183 0.0873 1.0472 0.007 998.0 0.0009737 60.0
698 0.050448414 0.0937 1.0472 0.007 998.0 0.0009737 60.0
699 0.045537698 0.1 1.0472 0.007 998.0 0.0009737 60.0
700 10.039934 0.005 1.2566 0.007 998.0 0.0009737 72.0
701 0.94051419 0.0177 1.2566 0.007 998.0 0.0009737 72.0
702 0.54490187 0.024 1.2566 0.007 998.0 0.0009737 72.0
703 0.36101794 0.0303 1.2566 0.007 998.0 0.0009737 72.0
704 0.2596085 0.0367 1.2566 0.007 998.0 0.0009737 72.0
705 0.19731389 0.043 1.2566 0.007 998.0 0.0009737 72.0
706 0.15595394 0.0493 1.2566 0.007 998.0 0.0009737 72.0
707 0.12682586 0.0557 1.2566 0.007 998.0 0.0009737 72.0
708 0.10593188 0.062 1.2566 0.007 998.0 0.0009737 72.0
709 0.089921542 0.0683 1.2566 0.007 998.0 0.0009737 72.0
710 0.077780092 0.0747 1.2566 0.007 998.0 0.0009737 72.0
711 0.068088907 0.081 1.2566 0.007 998.0 0.0009737 72.0
712 0.060167327 0.0873 1.2566 0.007 998.0 0.0009737 72.0
713 0.053837029 0.0937 1.2566 0.007 998.0 0.0009737 72.0
714 0.048424751 0.1 1.2566 0.007 998.0 0.0009737 72.0
715 10.270584 0.005 1.4661 0.007 998.0 0.0009737 84.0
716 2.1743904 0.0113 1.4661 0.007 998.0 0.0009737 84.0
717 0.97164444 0.0177 1.4661 0.007 998.0 0.0009737 84.0
718 0.56315688 0.024 1.4661 0.007 998.0 0.0009737 84.0
719 0.37309469 0.0303 1.4661 0.007 998.0 0.0009737 84.0
720 0.26823941 0.0367 1.4661 0.007 998.0 0.0009737 84.0
721 0.20358425 0.043 1.4661 0.007 998.0 0.0009737 84.0
722 0.16071648 0.0493 1.4661 0.007 998.0 0.0009737 84.0
723 0.13092842 0.0557 1.4661 0.007 998.0 0.0009737 84.0
724 0.10908472 0.062 1.4661 0.007 998.0 0.0009737 84.0
725 0.092474151 0.0683 1.4661 0.007 998.0 0.0009737 84.0
726 0.079754314 0.0747 1.4661 0.007 998.0 0.0009737 84.0
727 0.069700468 0.081 1.4661 0.007 998.0 0.0009737 84.0
728 0.061597562 0.0873 1.4661 0.007 998.0 0.0009737 84.0
729 0.049406987 0.1 1.4661 0.007 998.0 0.0009737 84.0
730 10.506054 0.005 1.6755 0.007 998.0 0.0009737 96.0
731 2.2311806 0.0113 1.6755 0.007 998.0 0.0009737 96.0
732 0.99679988 0.0177 1.6755 0.007 998.0 0.0009737 96.0
733 0.57699096 0.024 1.6755 0.007 998.0 0.0009737 96.0
734 0.2736833 0.0367 1.6755 0.007 998.0 0.0009737 96.0
735 0.20729613 0.043 1.6755 0.007 998.0 0.0009737 96.0
736 0.1632779 0.0493 1.6755 0.007 998.0 0.0009737 96.0
737 0.13268579 0.0557 1.6755 0.007 998.0 0.0009737 96.0
738 0.11029126 0.062 1.6755 0.007 998.0 0.0009737 96.0
739 0.093190072 0.0683 1.6755 0.007 998.0 0.0009737 96.0
740 0.080346463 0.0747 1.6755 0.007 998.0 0.0009737 96.0
741 0.070018405 0.081 1.6755 0.007 998.0 0.0009737 96.0
742 0.054874805 0.0937 1.6755 0.007 998.0 0.0009737 96.0
743 0.049163193 0.1 1.6755 0.007 998.0 0.0009737 96.0
744 10.716525 0.005 1.885 0.007 998.0 0.0009737 108.0
745 2.2829738 0.0113 1.885 0.007 998.0 0.0009737 108.0
746 0.58778926 0.024 1.885 0.007 998.0 0.0009737 108.0
747 0.38777927 0.0303 1.885 0.007 998.0 0.0009737 108.0
748 0.20963111 0.043 1.885 0.007 998.0 0.0009737 108.0
749 0.11059276 0.062 1.885 0.007 998.0 0.0009737 108.0
750 0.093759744 0.0683 1.885 0.007 998.0 0.0009737 108.0
751 0.070089097 0.081 1.885 0.007 998.0 0.0009737 108.0
752 0.061408226 0.0873 1.885 0.007 998.0 0.0009737 108.0
753 0.054586445 0.0937 1.885 0.007 998.0 0.0009737 108.0
754 0.048952337 0.1 1.885 0.007 998.0 0.0009737 108.0
755 10.944036 0.005 2.0944 0.007 998.0 0.0009737 120.0
756 2.3333357 0.0113 2.0944 0.007 998.0 0.0009737 120.0
757 0.59818012 0.024 2.0944 0.007 998.0 0.0009737 120.0
758 0.39368298 0.0303 2.0944 0.007 998.0 0.0009737 120.0
759 0.28098589 0.0367 2.0944 0.007 998.0 0.0009737 120.0
760 0.16640157 0.0493 2.0944 0.007 998.0 0.0009737 120.0
761 0.13469894 0.0557 2.0944 0.007 998.0 0.0009737 120.0
762 0.11199945 0.062 2.0944 0.007 998.0 0.0009737 120.0
763 0.094722495 0.0683 2.0944 0.007 998.0 0.0009737 120.0
764 0.081371189 0.0747 2.0944 0.007 998.0 0.0009737 120.0
765 0.070572732 0.081 2.0944 0.007 998.0 0.0009737 120.0
766 0.06212638 0.0873 2.0944 0.007 998.0 0.0009737 120.0
767 0.055222115 0.0937 2.0944 0.007 998.0 0.0009737 120.0
768 0.04960022 0.1 2.0944 0.007 998.0 0.0009737 120.0
769 11.148605 0.005 2.3038 0.007 998.0 0.0009737 132.0
770 2.3805591 0.0113 2.3038 0.007 998.0 0.0009737 132.0
771 0.39993867 0.0303 2.3038 0.007 998.0 0.0009737 132.0
772 0.28526561 0.0367 2.3038 0.007 998.0 0.0009737 132.0
773 0.21513616 0.043 2.3038 0.007 998.0 0.0009737 132.0
774 0.16926329 0.0493 2.3038 0.007 998.0 0.0009737 132.0
775 0.13722755 0.0557 2.3038 0.007 998.0 0.0009737 132.0
776 0.11377163 0.062 2.3038 0.007 998.0 0.0009737 132.0
777 0.08305887 0.0747 2.3038 0.007 998.0 0.0009737 132.0
778 0.072414231 0.081 2.3038 0.007 998.0 0.0009737 132.0
779 0.06368746 0.0873 2.3038 0.007 998.0 0.0009737 132.0
780 0.056668721 0.0937 2.3038 0.007 998.0 0.0009737 132.0
781 0.050831958 0.1 2.3038 0.007 998.0 0.0009737 132.0
782 11.362415 0.005 2.5133 0.007 998.0 0.0009737 144.0
783 1.0765355 0.0177 2.5133 0.007 998.0 0.0009737 144.0
784 0.61891289 0.024 2.5133 0.007 998.0 0.0009737 144.0
785 0.40694501 0.0303 2.5133 0.007 998.0 0.0009737 144.0
786 0.29052866 0.0367 2.5133 0.007 998.0 0.0009737 144.0
787 0.21966893 0.043 2.5133 0.007 998.0 0.0009737 144.0
788 0.17286919 0.0493 2.5133 0.007 998.0 0.0009737 144.0
789 0.14009694 0.0557 2.5133 0.007 998.0 0.0009737 144.0
790 0.11653854 0.062 2.5133 0.007 998.0 0.0009737 144.0
791 0.098965948 0.0683 2.5133 0.007 998.0 0.0009737 144.0
792 0.085261276 0.0747 2.5133 0.007 998.0 0.0009737 144.0
793 0.074314061 0.081 2.5133 0.007 998.0 0.0009737 144.0
794 0.065575815 0.0873 2.5133 0.007 998.0 0.0009737 144.0
795 0.058344302 0.0937 2.5133 0.007 998.0 0.0009737 144.0
796 0.052409788 0.1 2.5133 0.007 998.0 0.0009737 144.0
797 11.586454 0.005 2.7227 0.007 998.0 0.0009737 156.0
798 2.4750788 0.0113 2.7227 0.007 998.0 0.0009737 156.0
799 1.096496 0.0177 2.7227 0.007 998.0 0.0009737 156.0
800 0.4148232 0.0303 2.7227 0.007 998.0 0.0009737 156.0
801 0.29694945 0.0367 2.7227 0.007 998.0 0.0009737 156.0
802 0.22471204 0.043 2.7227 0.007 998.0 0.0009737 156.0
803 0.17681127 0.0493 2.7227 0.007 998.0 0.0009737 156.0
804 0.14397729 0.0557 2.7227 0.007 998.0 0.0009737 156.0
805 0.11986114 0.062 2.7227 0.007 998.0 0.0009737 156.0
806 0.10156028 0.0683 2.7227 0.007 998.0 0.0009737 156.0
807 0.087674215 0.0747 2.7227 0.007 998.0 0.0009737 156.0
808 0.076516705 0.081 2.7227 0.007 998.0 0.0009737 156.0
809 0.067481606 0.0873 2.7227 0.007 998.0 0.0009737 156.0
810 11.788745 0.005 2.9322 0.007 998.0 0.0009737 168.0
811 2.52204 0.0113 2.9322 0.007 998.0 0.0009737 168.0
812 1.1178284 0.0177 2.9322 0.007 998.0 0.0009737 168.0
813 0.64272722 0.024 2.9322 0.007 998.0 0.0009737 168.0
814 0.42371804 0.0303 2.9322 0.007 998.0 0.0009737 168.0
815 0.303694 0.0367 2.9322 0.007 998.0 0.0009737 168.0
816 0.22984896 0.043 2.9322 0.007 998.0 0.0009737 168.0
817 0.18178292 0.0493 2.9322 0.007 998.0 0.0009737 168.0
818 0.14794954 0.0557 2.9322 0.007 998.0 0.0009737 168.0
819 0.12330122 0.062 2.9322 0.007 998.0 0.0009737 168.0
820 0.10471098 0.0683 2.9322 0.007 998.0 0.0009737 168.0
821 0.090078811 0.0747 2.9322 0.007 998.0 0.0009737 168.0
822 0.078666909 0.081 2.9322 0.007 998.0 0.0009737 168.0
823 0.069415239 0.0873 2.9322 0.007 998.0 0.0009737 168.0
824 0.061887671 0.0937 2.9322 0.007 998.0 0.0009737 168.0
825 12.002316 0.005 3.1416 0.007 998.0 0.0009737 180.0
826 2.5714047 0.0113 3.1416 0.007 998.0 0.0009737 180.0
827 1.1398772 0.0177 3.1416 0.007 998.0 0.0009737 180.0
828 0.65605173 0.024 3.1416 0.007 998.0 0.0009737 180.0
829 0.43257218 0.0303 3.1416 0.007 998.0 0.0009737 180.0
830 0.31040271 0.0367 3.1416 0.007 998.0 0.0009737 180.0
831 0.23566176 0.043 3.1416 0.007 998.0 0.0009737 180.0
832 0.18666271 0.0493 3.1416 0.007 998.0 0.0009737 180.0
833 0.12678682 0.062 3.1416 0.007 998.0 0.0009737 180.0
834 0.10768645 0.0683 3.1416 0.007 998.0 0.0009737 180.0
835 0.092870726 0.0747 3.1416 0.007 998.0 0.0009737 180.0
836 0.081099218 0.081 3.1416 0.007 998.0 0.0009737 180.0
837 0.071356312 0.0873 3.1416 0.007 998.0 0.0009737 180.0
838 0.063690526 0.0937 3.1416 0.007 998.0 0.0009737 180.0
839 0.057126445 0.1 3.1416 0.007 998.0 0.0009737 180.0
840 9.9628509 0.005 0.0175 0.008 998.0 0.0009737 1.0
841 1.941178 0.0113 0.0175 0.008 998.0 0.0009737 1.0
842 0.80065917 0.0177 0.0175 0.008 998.0 0.0009737 1.0
843 0.43377813 0.024 0.0175 0.008 998.0 0.0009737 1.0
844 0.18644162 0.0367 0.0175 0.008 998.0 0.0009737 1.0
845 0.13551625 0.043 0.0175 0.008 998.0 0.0009737 1.0
846 0.10303796 0.0493 0.0175 0.008 998.0 0.0009737 1.0
847 0.080991938 0.0557 0.0175 0.008 998.0 0.0009737 1.0
848 0.065342545 0.062 0.0175 0.008 998.0 0.0009737 1.0
849 0.038371497 0.081 0.0175 0.008 998.0 0.0009737 1.0
850 0.025226678 0.1 0.0175 0.008 998.0 0.0009737 1.0
851 10.168597 0.005 0.2094 0.008 998.0 0.0009737 12.0
852 1.9941064 0.0113 0.2094 0.008 998.0 0.0009737 12.0
853 0.82986712 0.0177 0.2094 0.008 998.0 0.0009737 12.0
854 0.45521334 0.024 0.2094 0.008 998.0 0.0009737 12.0
855 0.28851465 0.0303 0.2094 0.008 998.0 0.0009737 12.0
856 0.19985238 0.0367 0.2094 0.008 998.0 0.0009737 12.0
857 0.14701801 0.043 0.2094 0.008 998.0 0.0009737 12.0
858 0.11295214 0.0493 0.2094 0.008 998.0 0.0009737 12.0
859 0.0896401 0.0557 0.2094 0.008 998.0 0.0009737 12.0
860 0.060696682 0.0683 0.2094 0.008 998.0 0.0009737 12.0
861 0.051303254 0.0747 0.2094 0.008 998.0 0.0009737 12.0
862 0.043917684 0.081 0.2094 0.008 998.0 0.0009737 12.0
863 0.038080811 0.0873 0.2094 0.008 998.0 0.0009737 12.0
864 0.033391438 0.0937 0.2094 0.008 998.0 0.0009737 12.0
865 0.029500288 0.1 0.2094 0.008 998.0 0.0009737 12.0
866 10.420247 0.005 0.4189 0.008 998.0 0.0009737 24.0
867 2.0774294 0.0113 0.4189 0.008 998.0 0.0009737 24.0
868 0.88384415 0.0177 0.4189 0.008 998.0 0.0009737 24.0
869 0.49331806 0.024 0.4189 0.008 998.0 0.0009737 24.0
870 0.31690741 0.0303 0.4189 0.008 998.0 0.0009737 24.0
871 0.2215066 0.0367 0.4189 0.008 998.0 0.0009737 24.0
872 0.1640604 0.043 0.4189 0.008 998.0 0.0009737 24.0
873 0.12654737 0.0493 0.4189 0.008 998.0 0.0009737 24.0
874 0.10067606 0.0557 0.4189 0.008 998.0 0.0009737 24.0
875 0.081936421 0.062 0.4189 0.008 998.0 0.0009737 24.0
876 0.068293012 0.0683 0.4189 0.008 998.0 0.0009737 24.0
877 0.057824759 0.0747 0.4189 0.008 998.0 0.0009737 24.0
878 0.049674267 0.081 0.4189 0.008 998.0 0.0009737 24.0
879 0.043003335 0.0873 0.4189 0.008 998.0 0.0009737 24.0
880 0.037969173 0.0937 0.4189 0.008 998.0 0.0009737 24.0
881 0.033497973 0.1 0.4189 0.008 998.0 0.0009737 24.0
882 10.693821 0.005 0.6283 0.008 998.0 0.0009737 36.0
883 2.1781861 0.0113 0.6283 0.008 998.0 0.0009737 36.0
884 0.94441141 0.0177 0.6283 0.008 998.0 0.0009737 36.0
885 0.53541636 0.024 0.6283 0.008 998.0 0.0009737 36.0
886 0.34770291 0.0303 0.6283 0.008 998.0 0.0009737 36.0
887 0.24546536 0.0367 0.6283 0.008 998.0 0.0009737 36.0
888 0.18365364 0.043 0.6283 0.008 998.0 0.0009737 36.0
889 0.14289363 0.0493 0.6283 0.008 998.0 0.0009737 36.0
890 0.11483448 0.0557 0.6283 0.008 998.0 0.0009737 36.0
891 0.094575001 0.062 0.6283 0.008 998.0 0.0009737 36.0
892 0.067846001 0.0747 0.6283 0.008 998.0 0.0009737 36.0
893 0.058772299 0.081 0.6283 0.008 998.0 0.0009737 36.0
894 0.051519107 0.0873 0.6283 0.008 998.0 0.0009737 36.0
895 0.045971871 0.0937 0.6283 0.008 998.0 0.0009737 36.0
896 10.980329 0.005 0.8378 0.008 998.0 0.0009737 48.0
897 2.2790239 0.0113 0.8378 0.008 998.0 0.0009737 48.0
898 1.0049808 0.0177 0.8378 0.008 998.0 0.0009737 48.0
899 0.57684151 0.024 0.8378 0.008 998.0 0.0009737 48.0
900 0.37907721 0.0303 0.8378 0.008 998.0 0.0009737 48.0
901 0.27070022 0.0367 0.8378 0.008 998.0 0.0009737 48.0
902 0.20462471 0.043 0.8378 0.008 998.0 0.0009737 48.0
903 0.16051629 0.0493 0.8378 0.008 998.0 0.0009737 48.0
904 0.12994259 0.0557 0.8378 0.008 998.0 0.0009737 48.0
905 0.1077699 0.062 0.8378 0.008 998.0 0.0009737 48.0
906 0.091189227 0.0683 0.8378 0.008 998.0 0.0009737 48.0
907 0.078791166 0.0747 0.8378 0.008 998.0 0.0009737 48.0
908 0.068753102 0.081 0.8378 0.008 998.0 0.0009737 48.0
909 0.060427102 0.0873 0.8378 0.008 998.0 0.0009737 48.0
910 0.053888139 0.0937 0.8378 0.008 998.0 0.0009737 48.0
911 11.281156 0.005 1.0472 0.008 998.0 0.0009737 60.0
912 2.3783864 0.0113 1.0472 0.008 998.0 0.0009737 60.0
913 1.0601457 0.0177 1.0472 0.008 998.0 0.0009737 60.0
914 0.4066274 0.0303 1.0472 0.008 998.0 0.0009737 60.0
915 0.22168558 0.043 1.0472 0.008 998.0 0.0009737 60.0
916 0.17507653 0.0493 1.0472 0.008 998.0 0.0009737 60.0
917 0.14253801 0.0557 1.0472 0.008 998.0 0.0009737 60.0
918 0.11919087 0.062 1.0472 0.008 998.0 0.0009737 60.0
919 0.10145613 0.0683 1.0472 0.008 998.0 0.0009737 60.0
920 0.087756566 0.0747 1.0472 0.008 998.0 0.0009737 60.0
921 0.076926369 0.081 1.0472 0.008 998.0 0.0009737 60.0
922 0.068029463 0.0873 1.0472 0.008 998.0 0.0009737 60.0
923 0.060885134 0.0937 1.0472 0.008 998.0 0.0009737 60.0
924 0.054999278 0.1 1.0472 0.008 998.0 0.0009737 60.0
925 11.55554 0.005 1.2566 0.008 998.0 0.0009737 72.0
926 2.4661772 0.0113 1.2566 0.008 998.0 0.0009737 72.0
927 1.1053872 0.0177 1.2566 0.008 998.0 0.0009737 72.0
928 0.64280003 0.024 1.2566 0.008 998.0 0.0009737 72.0
929 0.42721391 0.0303 1.2566 0.008 998.0 0.0009737 72.0
930 0.30768215 0.0367 1.2566 0.008 998.0 0.0009737 72.0
931 0.23433583 0.043 1.2566 0.008 998.0 0.0009737 72.0
932 0.18556762 0.0493 1.2566 0.008 998.0 0.0009737 72.0
933 0.15122176 0.0557 1.2566 0.008 998.0 0.0009737 72.0
934 0.12657557 0.062 1.2566 0.008 998.0 0.0009737 72.0
935 0.10771057 0.0683 1.2566 0.008 998.0 0.0009737 72.0
936 0.093387718 0.0747 1.2566 0.008 998.0 0.0009737 72.0
937 0.081894243 0.081 1.2566 0.008 998.0 0.0009737 72.0
938 0.072503997 0.0873 1.2566 0.008 998.0 0.0009737 72.0
939 0.064945507 0.0937 1.2566 0.008 998.0 0.0009737 72.0
940 0.058532577 0.1 1.2566 0.008 998.0 0.0009737 72.0
941 11.833221 0.005 1.4661 0.008 998.0 0.0009737 84.0
942 2.540884 0.0113 1.4661 0.008 998.0 0.0009737 84.0
943 1.1424215 0.0177 1.4661 0.008 998.0 0.0009737 84.0
944 0.44141553 0.0303 1.4661 0.008 998.0 0.0009737 84.0
945 0.31774964 0.0367 1.4661 0.008 998.0 0.0009737 84.0
946 0.24150081 0.043 1.4661 0.008 998.0 0.0009737 84.0
947 0.19096165 0.0493 1.4661 0.008 998.0 0.0009737 84.0
948 0.15590802 0.0557 1.4661 0.008 998.0 0.0009737 84.0
949 0.13011413 0.062 1.4661 0.008 998.0 0.0009737 84.0
950 0.11050952 0.0683 1.4661 0.008 998.0 0.0009737 84.0
951 0.095503251 0.0747 1.4661 0.008 998.0 0.0009737 84.0
952 0.083603526 0.081 1.4661 0.008 998.0 0.0009737 84.0
953 0.073978444 0.0873 1.4661 0.008 998.0 0.0009737 84.0
954 0.065951652 0.0937 1.4661 0.008 998.0 0.0009737 84.0
955 0.059484965 0.1 1.4661 0.008 998.0 0.0009737 84.0
956 12.113663 0.005 1.6755 0.008 998.0 0.0009737 96.0
957 2.6076255 0.0113 1.6755 0.008 998.0 0.0009737 96.0
958 1.1714686 0.0177 1.6755 0.008 998.0 0.0009737 96.0
959 0.68007255 0.024 1.6755 0.008 998.0 0.0009737 96.0
960 0.45064088 0.0303 1.6755 0.008 998.0 0.0009737 96.0
961 0.32366128 0.0367 1.6755 0.008 998.0 0.0009737 96.0
962 0.19345925 0.0493 1.6755 0.008 998.0 0.0009737 96.0
963 0.15753062 0.0557 1.6755 0.008 998.0 0.0009737 96.0
964 0.1310845 0.062 1.6755 0.008 998.0 0.0009737 96.0
965 0.095746929 0.0747 1.6755 0.008 998.0 0.0009737 96.0
966 0.083535224 0.081 1.6755 0.008 998.0 0.0009737 96.0
967 0.073621296 0.0873 1.6755 0.008 998.0 0.0009737 96.0
968 0.065627586 0.0937 1.6755 0.008 998.0 0.0009737 96.0
969 0.059010412 0.1 1.6755 0.008 998.0 0.0009737 96.0
970 12.364025 0.005 1.885 0.008 998.0 0.0009737 108.0
971 2.6674443 0.0113 1.885 0.008 998.0 0.0009737 108.0
972 1.1950315 0.0177 1.885 0.008 998.0 0.0009737 108.0
973 0.69189968 0.024 1.885 0.008 998.0 0.0009737 108.0
974 0.45718734 0.0303 1.885 0.008 998.0 0.0009737 108.0
975 0.3275698 0.0367 1.885 0.008 998.0 0.0009737 108.0
976 0.24760964 0.043 1.885 0.008 998.0 0.0009737 108.0
977 0.19476071 0.0493 1.885 0.008 998.0 0.0009737 108.0
978 0.15786328 0.0557 1.885 0.008 998.0 0.0009737 108.0
979 0.13104758 0.062 1.885 0.008 998.0 0.0009737 108.0
980 0.11133744 0.0683 1.885 0.008 998.0 0.0009737 108.0
981 0.095331031 0.0747 1.885 0.008 998.0 0.0009737 108.0
982 0.083429127 0.081 1.885 0.008 998.0 0.0009737 108.0
983 0.073303025 0.0873 1.885 0.008 998.0 0.0009737 108.0
984 0.065315778 0.0937 1.885 0.008 998.0 0.0009737 108.0
985 0.058697868 0.1 1.885 0.008 998.0 0.0009737 108.0
986 12.631742 0.005 2.0944 0.008 998.0 0.0009737 120.0
987 2.7250782 0.0113 2.0944 0.008 998.0 0.0009737 120.0
988 1.2177494 0.0177 2.0944 0.008 998.0 0.0009737 120.0
989 0.70323762 0.024 2.0944 0.008 998.0 0.0009737 120.0
990 0.4633519 0.0303 2.0944 0.008 998.0 0.0009737 120.0
991 0.33112484 0.0367 2.0944 0.008 998.0 0.0009737 120.0
992 0.19664762 0.0493 2.0944 0.008 998.0 0.0009737 120.0
993 0.13286145 0.062 2.0944 0.008 998.0 0.0009737 120.0
994 0.11250602 0.0683 2.0944 0.008 998.0 0.0009737 120.0
995 0.096783848 0.0747 2.0944 0.008 998.0 0.0009737 120.0
996 0.084075185 0.081 2.0944 0.008 998.0 0.0009737 120.0
997 0.074119254 0.0873 2.0944 0.008 998.0 0.0009737 120.0
998 12.872923 0.005 2.3038 0.008 998.0 0.0009737 132.0
999 2.7790469 0.0113 2.3038 0.008 998.0 0.0009737 132.0
1000 1.2393853 0.0177 2.3038 0.008 998.0 0.0009737 132.0
1001 0.47068084 0.0303 2.3038 0.008 998.0 0.0009737 132.0
1002 0.33611307 0.0367 2.3038 0.008 998.0 0.0009737 132.0
1003 0.25398881 0.043 2.3038 0.008 998.0 0.0009737 132.0
1004 0.20037765 0.0493 2.3038 0.008 998.0 0.0009737 132.0
1005 0.16279787 0.0557 2.3038 0.008 998.0 0.0009737 132.0
1006 0.13521609 0.062 2.3038 0.008 998.0 0.0009737 132.0
1007 0.11470544 0.0683 2.3038 0.008 998.0 0.0009737 132.0
1008 0.099030252 0.0747 2.3038 0.008 998.0 0.0009737 132.0
1009 0.076117988 0.0873 2.3038 0.008 998.0 0.0009737 132.0
1010 0.067800954 0.0937 2.3038 0.008 998.0 0.0009737 132.0
1011 13.123967 0.005 2.5133 0.008 998.0 0.0009737 144.0
1012 2.8330017 0.0113 2.5133 0.008 998.0 0.0009737 144.0
1013 1.2616386 0.0177 2.5133 0.008 998.0 0.0009737 144.0
1014 0.72722895 0.024 2.5133 0.008 998.0 0.0009737 144.0
1015 0.47899364 0.0303 2.5133 0.008 998.0 0.0009737 144.0
1016 0.34267693 0.0367 2.5133 0.008 998.0 0.0009737 144.0
1017 0.25978136 0.043 2.5133 0.008 998.0 0.0009737 144.0
1018 0.20493402 0.0493 2.5133 0.008 998.0 0.0009737 144.0
1019 0.16650009 0.0557 2.5133 0.008 998.0 0.0009737 144.0
1020 0.13878411 0.062 2.5133 0.008 998.0 0.0009737 144.0
1021 0.11805341 0.0683 2.5133 0.008 998.0 0.0009737 144.0
1022 0.1018099 0.0747 2.5133 0.008 998.0 0.0009737 144.0
1023 0.088886666 0.081 2.5133 0.008 998.0 0.0009737 144.0
1024 0.078480443 0.0873 2.5133 0.008 998.0 0.0009737 144.0
1025 0.06952641 0.0937 2.5133 0.008 998.0 0.0009737 144.0
1026 0.062642384 0.1 2.5133 0.008 998.0 0.0009737 144.0
1027 13.386276 0.005 2.7227 0.008 998.0 0.0009737 156.0
1028 2.8879628 0.0113 2.7227 0.008 998.0 0.0009737 156.0
1029 1.2849618 0.0177 2.7227 0.008 998.0 0.0009737 156.0
1030 0.35086324 0.0367 2.7227 0.008 998.0 0.0009737 156.0
1031 0.26616412 0.043 2.7227 0.008 998.0 0.0009737 156.0
1032 0.20990809 0.0493 2.7227 0.008 998.0 0.0009737 156.0
1033 0.17127975 0.0557 2.7227 0.008 998.0 0.0009737 156.0
1034 0.14287187 0.062 2.7227 0.008 998.0 0.0009737 156.0
1035 0.1212679 0.0683 2.7227 0.008 998.0 0.0009737 156.0
1036 0.10468538 0.0747 2.7227 0.008 998.0 0.0009737 156.0
1037 0.091330114 0.081 2.7227 0.008 998.0 0.0009737 156.0
1038 13.62459 0.005 2.9322 0.008 998.0 0.0009737 168.0
1039 2.9429168 0.0113 2.9322 0.008 998.0 0.0009737 168.0
1040 1.3097745 0.0177 2.9322 0.008 998.0 0.0009737 168.0
1041 0.75569144 0.024 2.9322 0.008 998.0 0.0009737 168.0
1042 0.50004429 0.0303 2.9322 0.008 998.0 0.0009737 168.0
1043 0.35941889 0.0367 2.9322 0.008 998.0 0.0009737 168.0
1044 0.27257208 0.043 2.9322 0.008 998.0 0.0009737 168.0
1045 0.2161212 0.0493 2.9322 0.008 998.0 0.0009737 168.0
1046 0.17623452 0.0557 2.9322 0.008 998.0 0.0009737 168.0
